time,MVRV,PriceUSD,RealizedPrice
2024-01-24,1.769398537471,40101.8568980129,22664.117805438254
2024-01-25,1.759912897525,39917.6611461134,22681.611801499035
2024-01-26,1.843658004535,41860.7310458796,22705.25821107345
2024-01-27,1.854538165179,42125.3014155465,22714.71259340762
2024-01-28,1.847823938144,41983.0202744009,22720.249157811908
2024-01-29,1.900281404617,43218.3470821157,22743.13003174723
2024-01-30,1.884454643724,42950.0541277031,22791.76857386525
2024-01-31,1.865776569305,42589.4708059614,22826.67255373774
2024-02-01,1.883692689819,43020.3596548802,22838.311093628512
2024-02-02,1.888479126867,43155.3852030976,22851.925970022596
2024-02-03,1.880647419447,42982.3789979544,22855.09689561761
2024-02-04,1.862423695961,42576.2913050847,22860.690291591018
2024-02-05,1.863325630825,42619.2742738165,22872.69254968952
2024-02-06,1.881777313878,43102.7062632963,22905.31719423776
2024-02-07,1.929905898886,44253.0314731151,22930.14985790721
2024-02-08,1.974244701407,45332.09157218,22961.739008276345
2024-02-09,2.050894304805,47176.9665137347,23003.119372463374
2024-02-10,2.075743628106,47792.8972156634,23024.47015543617
2024-02-11,2.091679256465,48200.7986057861,23044.067801889894
2024-02-12,2.163451148703,49989.80371654,23106.509128486283
2024-02-13,2.144571750971,49628.0941528346,23141.2607810228
2024-02-14,2.227481564237,51844.2929193454,23274.847142047664
2024-02-15,2.227672856945,51939.1472919345,23315.428533417216
2024-02-16,2.233361065632,52157.3123977206,23353.730482876952
2024-02-17,2.211108586549,51674.8158521333,23370.54641571677
2024-02-18,2.229209056718,52148.0645365283,23393.07943298256
2024-02-19,2.207720044105,51804.8051537113,23465.296377608756
2024-02-20,2.226411177484,52308.0531712449,23494.336401219764
2024-02-21,2.199223255693,51744.321808007,23528.453363731725
2024-02-22,2.176256754311,51292.3252574518,23569.05965063432
2024-02-23,2.151044247173,50789.1431759205,23611.38932528696
2024-02-24,2.182874558495,51578.2349164231,23628.5840227045
2024-02-25,2.188723304731,51746.4789669784,23642.31186972178
2024-02-26,2.30035580813,54551.8259184687,23714.51656551116
2024-02-27,2.39296751458,57049.888220339,23840.644669324764
2024-02-28,2.578804516452,62460.740619813,24220.812481648838
2024-02-29,2.523625575021,61394.7818515488,24328.007474340924
2024-03-01,2.552193764104,62524.401817066,24498.297384962254
2024-03-02,2.530515094253,62049.6145637054,24520.54710308782
2024-03-03,2.564912446775,62991.4422913501,24558.905459152247
2024-03-04,2.751198902437,68091.8388243717,24749.878594403428
2024-03-05,2.565781926711,63950.524329924,24924.380230513314
2024-03-06,2.612226371577,66103.7215400351,25305.51037203116
2024-03-07,2.630694305772,67070.3791484512,25495.31467844525
2024-03-08,2.663773784415,68343.7149552893,25656.726316307104
2024-03-09,2.664446669894,68502.5053392753,25709.84291533992
2024-03-10,2.673324643842,68882.2513395675,25766.511934208094
2024-03-11,2.776042557045,72198.0875341905,26007.557899632073
2024-03-12,2.732831670246,71432.7283018702,26138.722366109025
2024-03-13,2.746836537171,73081.5759053185,26605.72440928214
2024-03-14,2.676637138189,71505.2729076563,26714.593430485096
2024-03-15,2.593181988006,69424.9141753361,26772.094861232497
2024-03-16,2.443363523614,65433.6819006429,26780.16646653519
2024-03-17,2.541969044316,68285.0891691993,26863.068738735816
2024-03-18,2.51875351754,67770.8865245471,26906.51786790838
2024-03-19,2.30649799611,61969.3075394506,26867.271354219378
2024-03-20,2.517432122856,67848.1076396844,26951.31559801956
2024-03-21,2.425056482588,65454.7357232612,26991.01492820013
2024-03-22,2.347242779085,63486.4849997078,27047.259689283626
2024-03-23,2.355130916016,64361.2429047341,27328.095634534508
2024-03-24,2.459089042138,67289.5658310929,27363.615012732316
2024-03-25,2.531973278125,70042.0204237288,27663.01723199739
2024-03-26,2.529858023857,70071.0472144945,27697.620401505683
2024-03-27,2.497305617703,69267.8879815897,27737.048878023063
2024-03-28,2.542320039061,70826.8968714202,27859.158478560377
2024-03-29,2.50681430136,69917.0430070134,27890.79469072836
2024-03-30,2.495980095994,69663.0119073641,27910.083104898105
2024-03-31,2.54947270434,71227.4517939801,27938.111152446818
2024-04-01,2.483865174687,69791.6277305669,28097.99357944683
2024-04-02,2.325824861038,65533.7548351841,28176.56476762263
2024-04-03,2.343574739079,66130.2162393337,28217.66898943542
2024-04-04,2.422340254314,68438.135024547,28252.899196413055
2024-04-05,2.401839662162,67904.9094766219,28272.041030206718
2024-04-06,2.442327543695,69136.0710783168,28307.45255966805
2024-04-07,2.449775072637,69392.6830108124,28326.144626868278
